Column1,Column2,Column3,Column4,Column5,Column6,Column7,,
999999,1816,1625.031115,15000,7512.5,0,35.025,,
999999,1817,1625.169846,15000,7516.666667,0,35.03333333,,
999999,1818,1625.308654,15000,7520.833333,0,35.04166667,,
999999,1819,1625.447538,15000,7525,0,35.05,,
999999,1820,1625.5865,15000,7529.166667,0,35.05833333,,
999999,1821,1625.725538,15000,7533.333333,0,35.06666667,,
999999,1822,1625.864654,15000,7537.5,0,35.075,,
999999,1823,1626.003846,15000,7541.666667,0,35.08333333,,
999999,1824,1626.143115,15000,7545.833333,0,35.09166667,,
999999,1825,1626.282462,15000,7550,0,35.1,,
999999,1826,1626.421885,15000,7554.166667,0,35.10833333,,
999999,1827,1626.561385,15000,7558.333333,0,35.11666667,,
999999,1828,1626.700962,15000,7562.5,0,35.125,,
999999,1829,1626.840615,15000,7566.666667,0,35.13333333,,
999999,1830,1626.980346,15000,7570.833333,0,35.14166667,,
999999,1831,1627.120154,15000,7575,0,35.15,,
999999,1832,1627.260038,15000,7579.166667,0,35.15833333,,
999999,1833,1627.4,15000,7583.333333,0,35.16666667,,
999999,1834,1627.540038,15000,7587.5,0,35.175,,
999999,1835,1627.680154,15000,7591.666667,0,35.18333333,,
999999,1836,1627.820346,15000,7595.833333,0,35.19166667,,
999999,1837,1627.960615,15000,7600,0,35.2,,
999999,1838,1628.100962,15000,7604.166667,0,35.20833333,,
999999,1839,1628.241385,15000,7608.333333,0,35.21666667,,
999999,1840,1628.381885,15000,7612.5,0,35.225,,
999999,1841,1628.522462,15000,7616.666667,0,35.23333333,,
999999,1842,1628.663115,15000,7620.833333,0,35.24166667,,
999999,1843,1628.803846,15000,7625,0,35.25,,
999999,1844,1628.944654,15000,7629.166667,0,35.25833333,,
999999,1845,1629.085538,15000,7633.333333,0,35.26666667,,
999999,1846,1629.2265,15000,7637.5,0,35.275,,
999999,1847,1629.367538,15000,7641.666667,0,35.28333333,,
999999,1848,1629.508654,15000,7645.833333,0,35.29166667,,
999999,1849,1629.649846,15000,7650,0,35.3,,
999999,1850,1629.791115,15000,7654.166667,0,35.30833333,,
999999,1851,1629.932462,15000,7658.333333,0,35.31666667,,
999999,1852,1630.073885,15000,7662.5,0,35.325,,
999999,1853,1630.215385,15000,7666.666667,0,35.33333333,,
999999,1854,1630.356962,15000,7670.833333,0,35.34166667,,
999999,1855,1630.498615,15000,7675,0,35.35,,
999999,1856,1630.640346,15000,7679.166667,0,35.35833333,,
999999,1857,1630.782154,15000,7683.333333,0,35.36666667,,
999999,1858,1630.924038,15000,7687.5,0,35.375,,
999999,1859,1631.066,15000,7691.666667,0,35.38333333,,
999999,1860,1631.208038,15000,7695.833333,0,35.39166667,,
999999,1861,1631.350154,15000,7700,0,35.4,,
999999,1862,1631.492346,15000,7704.166667,0,35.40833333,,
999999,1863,1631.634615,15000,7708.333333,0,35.41666667,,
999999,1864,1631.776962,15000,7712.5,0,35.425,,
999999,1865,1631.919385,15000,7716.666667,0,35.43333333,,
999999,1866,1632.061885,15000,7720.833333,0,35.44166667,,
999999,1867,1632.204462,15000,7725,0,35.45,,
999999,1868,1632.347115,15000,7729.166667,0,35.45833333,,
999999,1869,1632.489846,15000,7733.333333,0,35.46666667,,
999999,1870,1632.632654,15000,7737.5,0,35.475,,
999999,1871,1632.775538,15000,7741.666667,0,35.48333333,,
999999,1872,1632.9185,15000,7745.833333,0,35.49166667,,
999999,1873,1633.061538,15000,7750,0,35.5,,
999999,1874,1633.204654,15000,7754.166667,0,35.50833333,,
999999,1875,1633.347846,15000,7758.333333,0,35.51666667,,
999999,1876,1633.491115,15000,7762.5,0,35.525,,
999999,1877,1633.634462,15000,7766.666667,0,35.53333333,,
999999,1878,1633.777885,15000,7770.833333,0,35.54166667,,
999999,1879,1633.921385,15000,7775,0,35.55,,
999999,1880,1634.064962,15000,7779.166667,0,35.55833333,,
999999,1881,1634.208615,15000,7783.333333,0,35.56666667,,
999999,1882,1634.352346,15000,7787.5,0,35.575,,
999999,1883,1634.496154,15000,7791.666667,0,35.58333333,,
999999,1884,1634.640038,15000,7795.833333,0,35.59166667,,
999999,1885,1634.784,15000,7800,0,35.6,,
999999,1886,1634.928038,15000,7804.166667,0,35.60833333,,
999999,1887,1635.072154,15000,7808.333333,0,35.61666667,,
999999,1888,1635.216346,15000,7812.5,0,35.625,,
999999,1889,1635.360615,15000,7816.666667,0,35.63333333,,
999999,1890,1635.504962,15000,7820.833333,0,35.64166667,,
999999,1891,1635.649385,15000,7825,0,35.65,,
999999,1892,1635.793885,15000,7829.166667,0,35.65833333,,
999999,1893,1635.938462,15000,7833.333333,0,35.66666667,,
999999,1894,1636.083115,15000,7837.5,0,35.675,,
999999,1895,1636.227846,15000,7841.666667,0,35.68333333,,
999999,1896,1636.372654,15000,7845.833333,0,35.69166667,,
999999,1897,1636.517538,15000,7850,0,35.7,,
999999,1898,1636.6625,15000,7854.166667,0,35.70833333,,
999999,1899,1636.807538,15000,7858.333333,0,35.71666667,,
999999,1900,1636.952654,15000,7862.5,0,35.725,,
999999,1901,1637.097846,15000,7866.666667,0,35.73333333,,
999999,1902,1637.243115,15000,7870.833333,0,35.74166667,,
999999,1903,1637.388462,15000,7875,0,35.75,,
999999,1904,1637.533885,15000,7879.166667,0,35.75833333,,
999999,1905,1637.679385,15000,7883.333333,0,35.76666667,,
999999,1906,1637.824962,15000,7887.5,0,35.775,,
999999,1907,1637.970615,15000,7891.666667,0,35.78333333,,
999999,1908,1638.116346,15000,7895.833333,0,35.79166667,,
999999,1909,1638.262154,15000,7900,0,35.8,,
999999,1910,1638.408038,15000,7904.166667,0,35.80833333,,
999999,1911,1638.554,15000,7908.333333,0,35.81666667,,
999999,1912,1638.700038,15000,7912.5,0,35.825,,
999999,1913,1638.846154,15000,7916.666667,0,35.83333333,,
999999,1914,1638.992346,15000,7920.833333,0,35.84166667,,
999999,1915,1639.138615,15000,7925,0,35.85,,
999999,1916,1639.284962,15000,7929.166667,0,35.85833333,,
999999,1917,1639.431385,15000,7933.333333,0,35.86666667,,
999999,1918,1639.577885,15000,7937.5,0,35.875,,
999999,1919,1639.724462,15000,7941.666667,0,35.88333333,,
999999,1920,1639.871115,15000,7945.833333,0,35.89166667,,
999999,1921,1640.017846,15000,7950,0,35.9,,
999999,1922,1640.164654,15000,7954.166667,0,35.90833333,,
999999,1923,1640.311538,15000,7958.333333,0,35.91666667,,
999999,1924,1640.4585,15000,7962.5,0,35.925,,
999999,1925,1640.605538,15000,7966.666667,0,35.93333333,,
999999,1926,1640.752654,15000,7970.833333,0,35.94166667,,
999999,1927,1640.899846,15000,7975,0,35.95,,
999999,1928,1641.047115,15000,7979.166667,0,35.95833333,,
999999,1929,1641.194462,15000,7983.333333,0,35.96666667,,
999999,1930,1641.341885,15000,7987.5,0,35.975,,
999999,1931,1641.489385,15000,7991.666667,0,35.98333333,,
999999,1932,1641.636962,15000,7995.833333,0,35.99166667,,
999999,1933,1641.784615,15000,8000,0,36,,
999999,1934,1641.932346,15000,8004.166667,0,36.00833333,,
999999,1935,1642.080154,15000,8008.333333,0,36.01666667,,
999999,1936,1642.228038,15000,8012.5,0,36.025,,
999999,1937,1642.376,15000,8016.666667,0,36.03333333,,
999999,1938,1642.524038,15000,8020.833333,0,36.04166667,,
999999,1939,1642.672154,15000,8025,0,36.05,,
999999,1940,1642.820346,15000,8029.166667,0,36.05833333,,
999999,1941,1642.968615,15000,8033.333333,0,36.06666667,,
999999,1942,1643.116962,15000,8037.5,0,36.075,,
999999,1943,1643.265385,15000,8041.666667,0,36.08333333,,
999999,1944,1643.413885,15000,8045.833333,0,36.09166667,,
999999,1945,1643.562462,15000,8050,0,36.1,,
999999,1946,1643.711115,15000,8054.166667,0,36.10833333,,
999999,1947,1643.859846,15000,8058.333333,0,36.11666667,,
999999,1948,1644.008654,15000,8062.5,0,36.125,,
999999,1949,1644.157538,15000,8066.666667,0,36.13333333,,
999999,1950,1644.3065,15000,8070.833333,0,36.14166667,,
999999,1951,1644.455538,15000,8075,0,36.15,,
999999,1952,1644.604654,15000,8079.166667,0,36.15833333,,
999999,1953,1644.753846,15000,8083.333333,0,36.16666667,,
999999,1954,1644.903115,15000,8087.5,0,36.175,,
999999,1955,1645.052462,15000,8091.666667,0,36.18333333,,
999999,1956,1645.201885,15000,8095.833333,0,36.19166667,,
999999,1957,1645.351385,15000,8100,0,36.2,,
999999,1958,1645.500962,15000,8104.166667,0,36.20833333,,
999999,1959,1645.650615,15000,8108.333333,0,36.21666667,,
999999,1960,1645.800346,15000,8112.5,0,36.225,,
999999,1961,1645.950154,15000,8116.666667,0,36.23333333,,
999999,1962,1646.100038,15000,8120.833333,0,36.24166667,,
999999,1963,1646.25,15000,8125,0,36.25,,
999999,1964,1646.400038,15000,8129.166667,0,36.25833333,,
999999,1965,1646.550154,15000,8133.333333,0,36.26666667,,
999999,1966,1646.700346,15000,8137.5,0,36.275,,
999999,1967,1646.850615,15000,8141.666667,0,36.28333333,,
999999,1968,1647.000962,15000,8145.833333,0,36.29166667,,
999999,1969,1647.151385,15000,8150,0,36.3,,
999999,1970,1647.301885,15000,8154.166667,0,36.30833333,,
999999,1971,1647.452462,15000,8158.333333,0,36.31666667,,
999999,1972,1647.603115,15000,8162.5,0,36.325,,
999999,1973,1647.753846,15000,8166.666667,0,36.33333333,,
999999,1974,1647.904654,15000,8170.833333,0,36.34166667,,
999999,1975,1648.055538,15000,8175,0,36.35,,
999999,1976,1648.2065,15000,8179.166667,0,36.35833333,,
999999,1977,1648.357538,15000,8183.333333,0,36.36666667,,
999999,1978,1648.508654,15000,8187.5,0,36.375,,
999999,1979,1648.659846,15000,8191.666667,0,36.38333333,,
999999,1980,1648.811115,15000,8195.833333,0,36.39166667,,
999999,1981,1648.962462,15000,8200,0,36.4,,
999999,1982,1649.113885,15000,8204.166667,0,36.40833333,,
999999,1983,1649.265385,15000,8208.333333,0,36.41666667,,
999999,1984,1649.416962,15000,8212.5,0,36.425,,
999999,1985,1649.568615,15000,8216.666667,0,36.43333333,,
999999,1986,1649.720346,15000,8220.833333,0,36.44166667,,
999999,1987,1649.872154,15000,8225,0,36.45,,
999999,1988,1650.024038,15000,8229.166667,0,36.45833333,,
999999,1989,1650.176,15000,8233.333333,0,36.46666667,,
999999,1990,1650.328038,15000,8237.5,0,36.475,,
999999,1991,1650.480154,15000,8241.666667,0,36.48333333,,
999999,1992,1650.632346,15000,8245.833333,0,36.49166667,,
999999,1993,1650.784615,15000,8250,0,36.5,,
999999,1994,1650.936962,15000,8254.166667,0,36.50833333,,
999999,1995,1651.089385,15000,8258.333333,0,36.51666667,,
999999,1996,1651.241885,15000,8262.5,0,36.525,,
999999,1997,1651.394462,15000,8266.666667,0,36.53333333,,
999999,1998,1651.547115,15000,8270.833333,0,36.54166667,,
999999,1999,1651.699846,15000,8275,0,36.55,,
999999,2000,1651.852654,15000,8279.166667,0,36.55833333,,
999999,2001,1652.005538,15000,8283.333333,0,36.56666667,,
999999,2002,1652.1585,15000,8287.5,0,36.575,,
999999,2003,1652.311538,15000,8291.666667,0,36.58333333,,
999999,2004,1652.464654,15000,8295.833333,0,36.59166667,,
999999,2005,1652.617846,15000,8300,0,36.6,,
999999,2006,1652.771115,15000,8304.166667,0,36.60833333,,
999999,2007,1652.924462,15000,8308.333333,0,36.61666667,,
999999,2008,1653.077885,15000,8312.5,0,36.625,,
999999,2009,1653.231385,15000,8316.666667,0,36.63333333,,
999999,2010,1653.384962,15000,8320.833333,0,36.64166667,,
999999,2011,1653.538615,15000,8325,0,36.65,,
999999,2012,1653.692346,15000,8329.166667,0,36.65833333,,
999999,2013,1653.846154,15000,8333.333333,0,36.66666667,,
999999,2014,1654.000038,15000,8337.5,0,36.675,,
999999,2015,1654.154,15000,8341.666667,0,36.68333333,,
999999,2016,1654.308038,15000,8345.833333,0,36.69166667,,
999999,2017,1654.462154,15000,8350,0,36.7,,
999999,2018,1654.616346,15000,8354.166667,0,36.70833333,,
999999,2019,1654.770615,15000,8358.333333,0,36.71666667,,
999999,2020,1654.924962,15000,8362.5,0,36.725,,
999999,2021,1655.079385,15000,8366.666667,0,36.73333333,,
999999,2022,1655.233885,15000,8370.833333,0,36.74166667,,
999999,2023,1655.388462,15000,8375,0,36.75,,
999999,2024,1655.543115,15000,8379.166667,0,36.75833333,,
999999,2025,1655.697846,15000,8383.333333,0,36.76666667,,
999999,2026,1655.852654,15000,8387.5,0,36.775,,
999999,2027,1656.007538,15000,8391.666667,0,36.78333333,,
999999,2028,1656.1625,15000,8395.833333,0,36.79166667,,
999999,2029,1656.317538,15000,8400,0,36.8,,
999999,2030,1656.472654,15000,8404.166667,0,36.80833333,,
999999,2031,1656.627846,15000,8408.333333,0,36.81666667,,
999999,2032,1656.783115,15000,8412.5,0,36.825,,
999999,2033,1656.938462,15000,8416.666667,0,36.83333333,,
999999,2034,1657.093885,15000,8420.833333,0,36.84166667,,
999999,2035,1657.249385,15000,8425,0,36.85,,
999999,2036,1657.404962,15000,8429.166667,0,36.85833333,,
999999,2037,1657.560615,15000,8433.333333,0,36.86666667,,
999999,2038,1657.716346,15000,8437.5,0,36.875,,
999999,2039,1657.872154,15000,8441.666667,0,36.88333333,,
999999,2040,1658.028038,15000,8445.833333,0,36.89166667,,
999999,2041,1658.184,15000,8450,0,36.9,,
999999,2042,1658.340038,15000,8454.166667,0,36.90833333,,
999999,2043,1658.496154,15000,8458.333333,0,36.91666667,,
999999,2044,1658.652346,15000,8462.5,0,36.925,,
999999,2045,1658.808615,15000,8466.666667,0,36.93333333,,
999999,2046,1658.964962,15000,8470.833333,0,36.94166667,,
999999,2047,1659.121385,15000,8475,0,36.95,,
999999,2048,1659.277885,15000,8479.166667,0,36.95833333,,
999999,2049,1659.434462,15000,8483.333333,0,36.96666667,,
999999,2050,1659.591115,15000,8487.5,0,36.975,,
999999,2051,1659.747846,15000,8491.666667,0,36.98333333,,
999999,2052,1659.904654,15000,8495.833333,0,36.99166667,,
999999,2053,1660.061538,15000,8500,0,37,,
999999,2054,1660.2185,15000,8504.166667,0,37.00833333,,
999999,2055,1660.375538,15000,8508.333333,0,37.01666667,,
999999,2056,1660.532654,15000,8512.5,0,37.025,,
999999,2057,1660.689846,15000,8516.666667,0,37.03333333,,
999999,2058,1660.847115,15000,8520.833333,0,37.04166667,,
999999,2059,1661.004462,15000,8525,0,37.05,,
999999,2060,1661.161885,15000,8529.166667,0,37.05833333,,
999999,2061,1661.319385,15000,8533.333333,0,37.06666667,,
999999,2062,1661.476962,15000,8537.5,0,37.075,,
999999,2063,1661.634615,15000,8541.666667,0,37.08333333,,
999999,2064,1661.792346,15000,8545.833333,0,37.09166667,,
999999,2065,1661.950154,15000,8550,0,37.1,,
999999,2066,1662.108038,15000,8554.166667,0,37.10833333,,
999999,2067,1662.266,15000,8558.333333,0,37.11666667,,
999999,2068,1662.424038,15000,8562.5,0,37.125,,
999999,2069,1662.582154,15000,8566.666667,0,37.13333333,,
999999,2070,1662.740346,15000,8570.833333,0,37.14166667,,
999999,2071,1662.898615,15000,8575,0,37.15,,
999999,2072,1663.056962,15000,8579.166667,0,37.15833333,,
999999,2073,1663.215385,15000,8583.333333,0,37.16666667,,
999999,2074,1663.373885,15000,8587.5,0,37.175,,
999999,2075,1663.532462,15000,8591.666667,0,37.18333333,,
999999,2076,1663.691115,15000,8595.833333,0,37.19166667,,
999999,2077,1663.849846,15000,8600,0,37.2,,
999999,2078,1664.008654,15000,8604.166667,0,37.20833333,,
999999,2079,1664.167538,15000,8608.333333,0,37.21666667,,
999999,2080,1664.3265,15000,8612.5,0,37.225,,
999999,2081,1664.485538,15000,8616.666667,0,37.23333333,,
999999,2082,1664.644654,15000,8620.833333,0,37.24166667,,
999999,2083,1664.803846,15000,8625,0,37.25,,
999999,2084,1664.963115,15000,8629.166667,0,37.25833333,,
999999,2085,1665.122462,15000,8633.333333,0,37.26666667,,
999999,2086,1665.281885,15000,8637.5,0,37.275,,
999999,2087,1665.441385,15000,8641.666667,0,37.28333333,,
999999,2088,1665.600962,15000,8645.833333,0,37.29166667,,
999999,2089,1665.760615,15000,8650,0,37.3,,
999999,2090,1665.920346,15000,8654.166667,0,37.30833333,,
999999,2091,1666.080154,15000,8658.333333,0,37.31666667,,
999999,2092,1666.240038,15000,8662.5,0,37.325,,
999999,2093,1666.4,15000,8666.666667,0,37.33333333,,
999999,2094,1666.560038,15000,8670.833333,0,37.34166667,,
999999,2095,1666.720154,15000,8675,0,37.35,,
999999,2096,1666.880346,15000,8679.166667,0,37.35833333,,
999999,2097,1667.040615,15000,8683.333333,0,37.36666667,,
999999,2098,1667.200962,15000,8687.5,0,37.375,,
999999,2099,1667.361385,15000,8691.666667,0,37.38333333,,
999999,2100,1667.521885,15000,8695.833333,0,37.39166667,,
999999,2101,1667.682462,15000,8700,0,37.4,,
999999,2102,1667.843115,15000,8704.166667,0,37.40833333,,
999999,2103,1668.003846,15000,8708.333333,0,37.41666667,,
999999,2104,1668.164654,15000,8712.5,0,37.425,,
999999,2105,1668.325538,15000,8716.666667,0,37.43333333,,
999999,2106,1668.4865,15000,8720.833333,0,37.44166667,,
999999,2107,1668.647538,15000,8725,0,37.45,,
999999,2108,1668.808654,15000,8729.166667,0,37.45833333,,
999999,2109,1668.969846,15000,8733.333333,0,37.46666667,,
999999,2110,1669.131115,15000,8737.5,0,37.475,,
999999,2111,1669.292462,15000,8741.666667,0,37.48333333,,
999999,2112,1669.453885,15000,8745.833333,0,37.49166667,,
999999,2113,1669.615385,15000,8750,0,37.5,,
999999,2114,1669.776962,15000,8754.166667,0,37.50833333,,
999999,2115,1669.938615,15000,8758.333333,0,37.51666667,,
999999,2116,1670.100346,15000,8762.5,0,37.525,,
999999,2117,1670.262154,15000,8766.666667,0,37.53333333,,
999999,2118,1670.424038,15000,8770.833333,0,37.54166667,,
999999,2119,1670.586,15000,8775,0,37.55,,
999999,2120,1670.748038,15000,8779.166667,0,37.55833333,,
999999,2121,1670.910154,15000,8783.333333,0,37.56666667,,
999999,2122,1671.072346,15000,8787.5,0,37.575,,
999999,2123,1671.234615,15000,8791.666667,0,37.58333333,,
999999,2124,1671.396962,15000,8795.833333,0,37.59166667,,
999999,2125,1671.559385,15000,8800,0,37.6,,
999999,2126,1671.721885,15000,8804.166667,0,37.60833333,,
999999,2127,1671.884462,15000,8808.333333,0,37.61666667,,
999999,2128,1672.047115,15000,8812.5,0,37.625,,
999999,2129,1672.209846,15000,8816.666667,0,37.63333333,,
999999,2130,1672.372654,15000,8820.833333,0,37.64166667,,
999999,2131,1672.535538,15000,8825,0,37.65,,
999999,2132,1672.6985,15000,8829.166667,0,37.65833333,,
999999,2133,1672.861538,15000,8833.333333,0,37.66666667,,
999999,2134,1673.024654,15000,8837.5,0,37.675,,
999999,2135,1673.187846,15000,8841.666667,0,37.68333333,,
999999,2136,1673.351115,15000,8845.833333,0,37.69166667,,
999999,2137,1673.514462,15000,8850,0,37.7,,
999999,2138,1673.677885,15000,8854.166667,0,37.70833333,,
999999,2139,1673.841385,15000,8858.333333,0,37.71666667,,
999999,2140,1674.004962,15000,8862.5,0,37.725,,
999999,2141,1674.168615,15000,8866.666667,0,37.73333333,,
999999,2142,1674.332346,15000,8870.833333,0,37.74166667,,
999999,2143,1674.496154,15000,8875,0,37.75,,
999999,2144,1674.660038,15000,8879.166667,0,37.75833333,,
999999,2145,1674.824,15000,8883.333333,0,37.76666667,,
999999,2146,1674.988038,15000,8887.5,0,37.775,,
999999,2147,1675.152154,15000,8891.666667,0,37.78333333,,
999999,2148,1675.316346,15000,8895.833333,0,37.79166667,,
999999,2149,1675.480615,15000,8900,0,37.8,,
999999,2150,1675.644962,15000,8904.166667,0,37.80833333,,
999999,2151,1675.809385,15000,8908.333333,0,37.81666667,,
999999,2152,1675.973885,15000,8912.5,0,37.825,,
999999,2153,1676.138462,15000,8916.666667,0,37.83333333,,
999999,2154,1676.303115,15000,8920.833333,0,37.84166667,,
999999,2155,1676.467846,15000,8925,0,37.85,,
999999,2156,1676.632654,15000,8929.166667,0,37.85833333,,
999999,2157,1676.797538,15000,8933.333333,0,37.86666667,,
999999,2158,1676.9625,15000,8937.5,0,37.875,,
999999,2159,1677.127538,15000,8941.666667,0,37.88333333,,
999999,2160,1677.292654,15000,8945.833333,0,37.89166667,,
999999,2161,1677.457846,15000,8950,0,37.9,,
999999,2162,1677.623115,15000,8954.166667,0,37.90833333,,
999999,2163,1677.788462,15000,8958.333333,0,37.91666667,,
999999,2164,1677.953885,15000,8962.5,0,37.925,,
999999,2165,1678.119385,15000,8966.666667,0,37.93333333,,
999999,2166,1678.284962,15000,8970.833333,0,37.94166667,,
999999,2167,1678.450615,15000,8975,0,37.95,,
999999,2168,1678.616346,15000,8979.166667,0,37.95833333,,
999999,2169,1678.782154,15000,8983.333333,0,37.96666667,,
999999,2170,1678.948038,15000,8987.5,0,37.975,,
999999,2171,1679.114,15000,8991.666667,0,37.98333333,,
999999,2172,1679.280038,15000,8995.833333,0,37.99166667,,
999999,2173,1679.446154,15000,9000,0,38,,
999999,2174,1679.612346,15000,9004.166667,0,38.00833333,,
999999,2175,1679.778615,15000,9008.333333,0,38.01666667,,
999999,2176,1679.944962,15000,9012.5,0,38.025,,
999999,2177,1680.111385,15000,9016.666667,0,38.03333333,,
999999,2178,1680.277885,15000,9020.833333,0,38.04166667,,
999999,2179,1680.444462,15000,9025,0,38.05,,
999999,2180,1680.611115,15000,9029.166667,0,38.05833333,,
999999,2181,1680.777846,15000,9033.333333,0,38.06666667,,
999999,2182,1680.944654,15000,9037.5,0,38.075,,
999999,2183,1681.111538,15000,9041.666667,0,38.08333333,,
999999,2184,1681.2785,15000,9045.833333,0,38.09166667,,
999999,2185,1681.445538,15000,9050,0,38.1,,
999999,2186,1681.612654,15000,9054.166667,0,38.10833333,,
999999,2187,1681.779846,15000,9058.333333,0,38.11666667,,
999999,2188,1681.947115,15000,9062.5,0,38.125,,
999999,2189,1682.114462,15000,9066.666667,0,38.13333333,,
999999,2190,1682.281885,15000,9070.833333,0,38.14166667,,
999999,2191,1682.449385,15000,9075,0,38.15,,
999999,2192,1682.616962,15000,9079.166667,0,38.15833333,,
999999,2193,1682.784615,15000,9083.333333,0,38.16666667,,
999999,2194,1682.952346,15000,9087.5,0,38.175,,
999999,2195,1683.120154,15000,9091.666667,0,38.18333333,,
999999,2196,1683.288038,15000,9095.833333,0,38.19166667,,
999999,2197,1683.456,15000,9100,0,38.2,,
999999,2198,1683.624038,15000,9104.166667,0,38.20833333,,
999999,2199,1683.792154,15000,9108.333333,0,38.21666667,,
999999,2200,1683.960346,15000,9112.5,0,38.225,,
999999,2201,1684.128615,15000,9116.666667,0,38.23333333,,
999999,2202,1684.296962,15000,9120.833333,0,38.24166667,,
999999,2203,1684.465385,15000,9125,0,38.25,,
999999,2204,1684.633885,15000,9129.166667,0,38.25833333,,
999999,2205,1684.802462,15000,9133.333333,0,38.26666667,,
999999,2206,1684.971115,15000,9137.5,0,38.275,,
999999,2207,1685.139846,15000,9141.666667,0,38.28333333,,
999999,2208,1685.308654,15000,9145.833333,0,38.29166667,,
999999,2209,1685.477538,15000,9150,0,38.3,,
999999,2210,1685.6465,15000,9154.166667,0,38.30833333,,
999999,2211,1685.815538,15000,9158.333333,0,38.31666667,,
999999,2212,1685.984654,15000,9162.5,0,38.325,,
999999,2213,1686.153846,15000,9166.666667,0,38.33333333,,
999999,2214,1686.323115,15000,9170.833333,0,38.34166667,,
999999,2215,1686.492462,15000,9175,0,38.35,,
999999,2216,1686.661885,15000,9179.166667,0,38.35833333,,
999999,2217,1686.831385,15000,9183.333333,0,38.36666667,,
999999,2218,1687.000962,15000,9187.5,0,38.375,,
999999,2219,1687.170615,15000,9191.666667,0,38.38333333,,
999999,2220,1687.340346,15000,9195.833333,0,38.39166667,,
999999,2221,1687.510154,15000,9200,0,38.4,,
999999,2222,1687.680038,15000,9204.166667,0,38.40833333,,
999999,2223,1687.85,15000,9208.333333,0,38.41666667,,
999999,2224,1688.020038,15000,9212.5,0,38.425,,
999999,2225,1688.190154,15000,9216.666667,0,38.43333333,,
999999,2226,1688.360346,15000,9220.833333,0,38.44166667,,
999999,2227,1688.530615,15000,9225,0,38.45,,
999999,2228,1688.700962,15000,9229.166667,0,38.45833333,,
999999,2229,1688.871385,15000,9233.333333,0,38.46666667,,
999999,2230,1689.041885,15000,9237.5,0,38.475,,
999999,2231,1689.212462,15000,9241.666667,0,38.48333333,,
999999,2232,1689.383115,15000,9245.833333,0,38.49166667,,
999999,2233,1689.553846,15000,9250,0,38.5,,
999999,2234,1689.724654,15000,9254.166667,0,38.50833333,,
999999,2235,1689.895538,15000,9258.333333,0,38.51666667,,
999999,2236,1690.0665,15000,9262.5,0,38.525,,
999999,2237,1690.237538,15000,9266.666667,0,38.53333333,,
999999,2238,1690.408654,15000,9270.833333,0,38.54166667,,
999999,2239,1690.579846,15000,9275,0,38.55,,
999999,2240,1690.751115,15000,9279.166667,0,38.55833333,,
999999,2241,1690.922462,15000,9283.333333,0,38.56666667,,
999999,2242,1691.093885,15000,9287.5,0,38.575,,
999999,2243,1691.265385,15000,9291.666667,0,38.58333333,,
999999,2244,1691.436962,15000,9295.833333,0,38.59166667,,
999999,2245,1691.608615,15000,9300,0,38.6,,
999999,2246,1691.780346,15000,9304.166667,0,38.60833333,,
999999,2247,1691.952154,15000,9308.333333,0,38.61666667,,
999999,2248,1692.124038,15000,9312.5,0,38.625,,
999999,2249,1692.296,15000,9316.666667,0,38.63333333,,
999999,2250,1692.468038,15000,9320.833333,0,38.64166667,,
999999,2251,1692.640154,15000,9325,0,38.65,,
999999,2252,1692.812346,15000,9329.166667,0,38.65833333,,
999999,2253,1692.984615,15000,9333.333333,0,38.66666667,,
999999,2254,1693.156962,15000,9337.5,0,38.675,,
999999,2255,1693.329385,15000,9341.666667,0,38.68333333,,
999999,2256,1693.501885,15000,9345.833333,0,38.69166667,,
999999,2257,1693.674462,15000,9350,0,38.7,,
999999,2258,1693.847115,15000,9354.166667,0,38.70833333,,
999999,2259,1694.019846,15000,9358.333333,0,38.71666667,,
999999,2260,1694.192654,15000,9362.5,0,38.725,,
999999,2261,1694.365538,15000,9366.666667,0,38.73333333,,
999999,2262,1694.5385,15000,9370.833333,0,38.74166667,,
999999,2263,1694.711538,15000,9375,0,38.75,,
999999,2264,1694.884654,15000,9379.166667,0,38.75833333,,
999999,2265,1695.057846,15000,9383.333333,0,38.76666667,,
999999,2266,1695.231115,15000,9387.5,0,38.775,,
999999,2267,1695.404462,15000,9391.666667,0,38.78333333,,
999999,2268,1695.577885,15000,9395.833333,0,38.79166667,,
999999,2269,1695.751385,15000,9400,0,38.8,,
999999,2270,1695.924962,15000,9404.166667,0,38.80833333,,
999999,2271,1696.098615,15000,9408.333333,0,38.81666667,,
999999,2272,1696.272346,15000,9412.5,0,38.825,,
999999,2273,1696.446154,15000,9416.666667,0,38.83333333,,
999999,2274,1696.620038,15000,9420.833333,0,38.84166667,,
999999,2275,1696.794,15000,9425,0,38.85,,
999999,2276,1696.968038,15000,9429.166667,0,38.85833333,,
999999,2277,1697.142154,15000,9433.333333,0,38.86666667,,
999999,2278,1697.316346,15000,9437.5,0,38.875,,
999999,2279,1697.490615,15000,9441.666667,0,38.88333333,,
999999,2280,1697.664962,15000,9445.833333,0,38.89166667,,
999999,2281,1697.839385,15000,9450,0,38.9,,
999999,2282,1698.013885,15000,9454.166667,0,38.90833333,,
999999,2283,1698.188462,15000,9458.333333,0,38.91666667,,
999999,2284,1698.363115,15000,9462.5,0,38.925,,
999999,2285,1698.537846,15000,9466.666667,0,38.93333333,,
999999,2286,1698.712654,15000,9470.833333,0,38.94166667,,
